EPISODE_NUMBER,LAYER_1,LAYER_2,LAYER_3,LAYER_4,ACCURACY,LOSS
episode_410,c_4,c_5,c_2,c_2,0.9803,0.065316215
episode_411,c_7,c_9,c_7,c_8,0.9796,0.059836175
episode_412,c_1,c_2,s,-,0.9758,0.07533803
episode_413,c_1,c_1,c_12,c_4,0.9818,0.055933088
episode_414,c_1,c_8,c_3,c_5,0.9794,0.0654964
episode_415,c_8,m_3,c_12,c_12,0.9697,0.10370052
episode_416,c_12,c_1,m_3,c_7,0.9763,0.07803334
episode_417,c_1,c_5,c_10,c_9,0.9801,0.060563233
episode_418,c_7,c_1,m_1,c_12,0.9718,0.095433794
episode_419,c_1,c_1,c_11,c_6,0.9804,0.058347
episode_420,c_5,m_2,c_1,c_6,0.964,0.11500535
episode_421,c_6,c_3,c_5,c_4,0.9792,0.06061587
episode_422,c_4,c_1,c_9,c_8,0.9822,0.057350915
episode_423,c_10,c_5,c_5,c_6,0.9793,0.064156175
episode_424,c_3,m_3,c_8,s,0.974,0.08378981
episode_425,c_5,c_3,c_2,m_3,0.9803,0.0613397
episode_426,c_12,m_1,c_5,c_11,0.9671,0.10871811
episode_427,c_11,c_1,m_3,m_1,0.9713,0.09968543
episode_428,c_2,c_1,m_1,c_4,0.9728,0.089367695
episode_429,c_8,m_2,c_7,c_4,0.9682,0.11260372
episode_430,c_2,c_8,c_11,c_3,0.9802,0.06046516
episode_431,c_2,c_11,c_1,m_1,0.9817,0.05971712
episode_432,c_4,c_2,c_9,c_7,0.9802,0.063620426
episode_433,c_3,m_3,c_4,c_1,0.9742,0.089292735
episode_434,c_7,c_5,c_7,c_8,0.98,0.061814316
episode_435,c_8,m_3,c_3,c_1,0.9691,0.10149726
episode_436,c_7,c_1,c_2,m_2,0.9812,0.05839805
episode_437,c_12,c_3,c_2,c_1,0.9813,0.060760256
episode_438,m_1,c_2,m_2,c_3,0.9452,0.18954353
episode_439,c_4,c_12,c_12,m_1,0.9789,0.06231559
episode_440,c_4,c_5,c_8,c_7,0.9809,0.060605507
episode_441,c_7,c_7,c_6,c_6,0.9793,0.06437148
episode_442,c_5,c_6,c_8,m_1,0.9797,0.06660371
episode_443,c_12,c_4,c_4,c_9,0.981,0.060787562
episode_444,c_7,c_2,c_3,m_2,0.9794,0.062317047
episode_445,c_4,c_11,s,-,0.9772,0.07201788
episode_446,c_7,c_6,c_2,c_7,0.9807,0.05988094
episode_447,c_7,c_6,c_2,m_2,0.9807,0.05900317
episode_448,c_1,m_3,c_8,m_2,0.9603,0.14077152
episode_449,c_2,c_11,c_7,c_12,0.98,0.061485153
episode_450,c_9,c_7,c_6,c_8,0.9806,0.059777472
episode_451,c_10,c_7,c_6,s,0.981,0.060294967
episode_452,c_11,c_7,c_8,c_3,0.9807,0.06117694
episode_453,c_1,c_9,c_7,c_5,0.9803,0.062590964
episode_454,c_9,c_2,c_8,m_2,0.9798,0.059511825
episode_455,c_3,c_11,c_6,m_2,0.9788,0.06525994
episode_456,c_10,c_8,c_11,c_9,0.9812,0.05801776
episode_457,c_10,c_5,m_2,c_7,0.9746,0.08700819
episode_458,c_2,c_2,c_12,m_2,0.979,0.06393004
episode_459,c_4,c_3,c_12,c_5,0.9802,0.06030842
episode_460,c_2,c_10,c_3,c_9,0.9811,0.055672713
episode_461,c_6,c_1,c_9,c_10,0.9795,0.06260658
episode_462,c_3,c_3,c_4,c_10,0.9789,0.06400194
episode_463,c_12,c_11,m_3,c_4,0.9799,0.06859865
episode_464,c_1,c_8,c_3,c_5,0.9794,0.0654964
episode_465,m_2,c_11,c_5,m_3,0.9519,0.15659708
episode_466,c_10,c_5,c_10,c_6,0.9806,0.059203934
episode_467,c_2,c_8,c_8,m_3,0.9801,0.061422728
episode_468,c_2,c_2,c_2,s,0.9814,0.059809852
episode_469,c_12,m_3,c_11,c_10,0.9748,0.08263997
episode_470,c_4,c_7,m_3,c_5,0.9699,0.10025263
episode_471,c_4,c_5,m_2,m_2,0.974,0.0857121
episode_472,c_4,m_3,m_2,m_3,0.8699,0.5232055
episode_473,c_8,c_2,c_3,c_6,0.979,0.06345231
episode_474,c_12,c_7,c_3,c_11,0.9785,0.06567236
episode_474,c_12,c_7,c_3,c_11,0.9785,0.06299618
episode_475,c_7,c_8,m_3,c_9,0.9784,0.06902982
episode_476,c_7,c_5,c_7,c_8,0.98,0.061814316
episode_477,c_1,c_11,c_6,c_8,0.9808,0.059664678
episode_478,c_9,m_3,s,-,0.9668,0.11862636
episode_478,c_9,m_3,s,-,0.965,0.12245402
episode_478,c_9,m_3,s,-,0.9654,0.12065855
episode_479,c_6,c_12,c_2,c_8,0.9798,0.06474265
episode_480,c_8,m_1,c_5,c_1,0.9683,0.1080049
episode_481,c_1,c_4,c_9,c_7,0.9812,0.057858128
episode_482,c_4,c_2,c_11,s,0.9804,0.061388765
episode_483,c_3,c_7,c_9,c_4,0.9799,0.06440895
episode_484,c_3,c_10,c_1,c_9,0.9792,0.0649299
episode_485,m_1,m_1,c_9,m_2,0.8289,0.5391051
episode_486,c_3,c_11,c_12,m_2,0.9815,0.061485454
episode_487,c_7,c_5,m_2,c_6,0.9739,0.084805086
episode_488,c_10,c_8,m_2,c_4,0.9729,0.08737738
episode_489,c_11,m_2,m_2,c_10,0.963,0.13926013
episode_490,c_8,c_6,m_2,c_9,0.9776,0.07087852
episode_491,c_11,m_2,c_1,c_6,0.9662,0.11297631
episode_492,c_5,c_6,c_8,m_1,0.9797,0.06660371
episode_493,c_3,m_3,c_4,c_7,0.9719,0.09797346
episode_494,c_3,m_3,c_11,c_10,0.9747,0.08765347
episode_495,c_7,m_1,c_2,m_1,0.9662,0.11197111
episode_496,c_11,c_2,c_7,m_3,0.9779,0.06365406
episode_497,c_9,m_2,m_2,c_2,0.9704,0.11288591
episode_498,m_2,c_4,c_2,c_8,0.951,0.1614112
episode_499,c_12,c_6,c_4,c_9,0.9795,0.06128989
episode_500,c_3,c_8,c_2,m_3,0.9788,0.06500121
episode_501,c_2,c_2,c_2,s,0.9814,0.059809852
episode_502,c_5,c_5,c_10,c_4,0.9802,0.05921455
episode_503,c_4,c_1,c_4,m_1,0.9808,0.056871492
episode_504,c_4,m_3,m_2,m_3,0.8699,0.5232055
episode_505,c_9,m_1,c_5,m_1,0.9662,0.10810392
episode_506,c_3,c_9,s,-,0.9752,0.07465463
episode_507,c_5,c_3,c_9,c_8,0.981,0.06140659
episode_508,c_12,c_6,s,-,0.9772,0.074119575
episode_508,c_12,c_6,s,-,0.9777,0.07299524
episode_508,c_12,c_6,s,-,0.9768,0.07466102
episode_509,c_2,m_2,c_10,s,0.9662,0.10963265
episode_510,c_9,c_2,c_1,c_3,0.9795,0.06238517
episode_511,c_1,c_5,c_7,c_12,0.9806,0.058223862
episode_512,c_3,c_12,m_3,c_8,0.9834,0.057668805
episode_513,c_10,c_10,m_3,c_7,0.9764,0.08504963
episode_514,c_4,c_8,c_11,c_5,0.9786,0.065143
episode_515,c_2,c_7,c_1,c_4,0.9818,0.05846153
episode_516,c_7,c_11,c_7,c_2,0.9802,0.06056547
episode_517,c_1,c_9,c_7,c_5,0.9803,0.062590964
episode_518,c_8,c_3,m_2,c_4,0.9761,0.073051184
episode_519,c_2,c_6,c_5,c_3,0.9801,0.06242996
episode_520,c_4,c_6,c_8,c_2,0.9816,0.05798592
episode_521,c_1,c_1,m_2,c_8,0.9701,0.09634421
episode_522,c_11,c_8,c_12,c_10,0.98,0.06193485
episode_523,c_1,c_5,c_2,c_10,0.9811,0.059297368
episode_524,c_1,c_7,c_6,m_1,0.9812,0.05928835
episode_525,c_5,m_1,m_2,s,0.955,0.16649117
episode_526,c_7,c_8,c_9,c_11,0.9807,0.06061518
episode_527,c_10,c_8,c_5,m_2,0.9799,0.06152006
episode_528,c_6,c_2,c_3,m_2,0.9805,0.059191715
episode_528,c_6,c_2,c_3,m_2,0.9795,0.062423404
episode_529,c_2,m_1,c_1,c_10,0.9665,0.109680094
episode_530,c_8,c_9,c_4,c_9,0.9802,0.05900459
episode_531,c_5,c_3,c_9,c_3,0.9809,0.05933385
episode_532,c_3,c_2,c_9,c_1,0.9792,0.060764838
episode_533,c_9,m_3,s,-,0.9668,0.11862636
episode_533,c_9,m_3,s,-,0.965,0.12245402
episode_533,c_9,m_3,s,-,0.9654,0.12065855
episode_534,c_1,c_1,c_12,c_4,0.9818,0.055933088
episode_535,c_6,c_8,c_6,s,0.979,0.06398562
episode_536,c_10,c_3,c_11,c_11,0.9799,0.062066056
episode_537,c_3,c_2,c_9,c_1,0.9792,0.060764838
episode_538,c_8,c_9,c_1,c_12,0.9789,0.0635474
episode_539,c_3,m_1,c_7,c_9,0.9686,0.105837494
episode_540,c_4,c_4,c_4,c_2,0.9811,0.058938075
episode_541,c_4,c_7,c_1,c_11,0.9798,0.061901104
episode_542,c_4,c_4,m_3,m_1,0.9763,0.08149118
episode_543,c_4,c_4,c_4,c_2,0.9811,0.058938075
episode_544,c_7,c_3,c_12,c_12,0.9808,0.059658773
episode_545,c_5,c_8,m_1,c_4,0.9719,0.08974763
episode_546,c_10,m_3,c_1,c_4,0.9524,0.16296378
episode_547,c_6,m_3,c_7,m_1,0.9731,0.09079873
episode_548,c_7,c_1,c_2,m_3,0.9801,0.05949976
episode_549,c_10,s,-,-,0.9577,0.14597565
episode_549,c_10,s,-,-,0.9569,0.14598967
episode_550,c_1,c_5,c_6,m_1,0.9798,0.059501067
episode_551,c_9,c_3,c_10,m_2,0.9794,0.064241014
episode_552,c_9,m_1,m_1,m_2,0.9476,0.1828646
episode_553,c_6,c_11,c_12,c_5,0.979,0.0628348
episode_554,c_9,m_2,m_3,c_8,0.9482,0.20749582
episode_555,c_4,c_9,c_1,c_5,0.9802,0.06023695
episode_556,c_9,c_3,c_5,c_1,0.9792,0.061023995
episode_557,c_3,c_4,c_7,s,0.9806,0.06053432
episode_558,c_1,c_6,m_2,c_2,0.9782,0.07053371
episode_559,c_8,c_4,c_9,c_10,0.9811,0.059800655
episode_560,c_10,c_9,c_12,m_1,0.9802,0.059403095
episode_561,c_12,c_3,m_3,c_12,0.9802,0.061961338
episode_562,c_3,c_1,m_1,s,0.9713,0.094499215
episode_563,c_5,c_4,c_12,c_5,0.9817,0.05661234
episode_564,c_3,c_2,c_4,m_3,0.9768,0.070272446
episode_565,c_7,m_1,m_2,c_6,0.9371,0.24205422
episode_566,c_11,c_4,c_10,m_1,0.9796,0.062354945
episode_567,c_3,c_8,c_2,m_3,0.9788,0.06500121
episode_568,c_7,c_4,c_6,m_2,0.9814,0.059688833
episode_569,m_1,c_4,c_1,m_3,0.957,0.1408361
episode_570,c_8,c_3,m_1,c_7,0.973,0.08603575
episode_571,c_3,m_2,c_7,c_12,0.9693,0.10425278
episode_572,c_8,c_11,c_6,c_11,0.9804,0.06454453
episode_573,c_5,m_2,c_9,m_2,0.969,0.1064522
episode_574,c_3,m_3,c_4,c_7,0.9719,0.09797346
episode_575,c_9,m_2,m_1,c_7,0.9619,0.13805361
episode_576,c_12,c_7,c_8,c_1,0.9781,0.06450724
episode_577,c_12,c_12,c_2,m_3,0.9795,0.06245256
episode_578,c_1,c_1,c_11,c_6,0.9804,0.058347
episode_579,c_8,c_8,c_6,c_4,0.9816,0.057725217
episode_580,c_7,c_9,c_2,m_2,0.9794,0.06151179
episode_581,c_4,c_2,c_6,c_12,0.9803,0.060191534
episode_582,m_2,c_11,c_11,c_5,0.953,0.155157
episode_583,c_4,m_1,m_2,c_6,0.9424,0.21871683
episode_584,c_3,c_4,c_4,c_9,0.9801,0.060815208
episode_585,c_7,c_2,c_3,m_2,0.9794,0.062317047
episode_586,c_2,c_1,c_6,c_3,0.9806,0.06052495
episode_587,c_6,c_8,c_7,c_2,0.9793,0.06330469
episode_588,c_8,m_3,c_9,c_12,0.9709,0.09812579
episode_589,c_11,m_2,c_10,s,0.9665,0.11248596
episode_590,c_7,c_12,m_1,c_9,0.9737,0.0859404
episode_591,c_8,c_4,c_8,c_12,0.9793,0.06264659
episode_592,c_11,c_5,c_7,c_11,0.9808,0.061434437
episode_593,c_10,c_5,m_2,m_2,0.9743,0.088156864
episode_594,c_3,m_3,s,-,0.9654,0.11954746
episode_595,c_1,c_4,m_1,c_3,0.9723,0.09428562
episode_596,c_4,c_6,m_2,c_10,0.979,0.070070796
episode_597,c_5,c_12,c_3,c_11,0.9788,0.059736293
episode_598,c_4,c_1,c_9,m_1,0.981,0.05877305
episode_599,c_6,c_10,c_12,c_1,0.98,0.062284905
episode_600,c_12,c_6,s,-,0.9772,0.074119575
episode_600,c_12,c_6,s,-,0.9777,0.07299524
episode_600,c_12,c_6,s,-,0.9768,0.07466102
episode_601,c_6,c_4,s,-,0.9764,0.07490824
episode_601,c_6,c_4,s,-,0.9768,0.072690554
episode_601,c_6,c_4,s,-,0.9761,0.0745022
episode_602,c_4,c_4,c_3,c_11,0.9792,0.061372533
episode_603,c_7,m_2,c_4,c_9,0.9635,0.12285729
episode_604,c_7,c_11,c_7,c_2,0.9802,0.06056547
episode_605,c_10,m_3,m_3,c_1,0.6515,1.5367497
episode_606,c_10,m_3,c_11,m_3,0.9601,0.13231581
episode_607,c_5,c_6,m_2,c_10,0.9769,0.073880844
episode_608,c_1,c_3,c_2,c_6,0.9794,0.061006427
episode_609,c_12,c_10,m_1,c_4,0.9717,0.09156648
episode_610,c_10,c_10,c_3,m_2,0.98,0.060158797
episode_611,c_10,c_6,c_10,c_6,0.9808,0.05990684
episode_612,c_5,c_10,c_6,s,0.9798,0.06131208
episode_613,c_7,c_9,c_11,c_11,0.9807,0.060421124
episode_614,c_7,c_12,s,-,0.9776,0.07033575
episode_614,c_7,c_12,s,-,0.9767,0.07346752
episode_615,c_4,c_4,c_1,c_11,0.9812,0.057363346
episode_616,c_7,c_12,m_1,c_9,0.9737,0.0859404
episode_617,c_3,m_2,m_3,m_3,0.9422,0.22276781
episode_618,c_2,c_9,c_1,c_1,0.9804,0.061734635
episode_619,c_5,c_12,c_3,c_11,0.9788,0.059736293
episode_620,c_1,c_4,c_11,m_1,0.9816,0.06181347
episode_621,c_3,c_1,c_5,m_2,0.9811,0.05768415
episode_622,c_3,c_11,c_4,m_1,0.9785,0.06389569
episode_623,c_4,c_3,m_1,m_2,0.974,0.084995
episode_624,c_1,c_5,c_2,c_10,0.9811,0.059297368
episode_625,c_6,m_1,c_3,c_3,0.969,0.1014726
episode_626,c_2,c_11,c_3,c_4,0.9807,0.0632688
episode_627,c_1,c_6,c_1,m_2,0.9796,0.06246638
episode_628,c_4,c_11,m_2,c_12,0.9764,0.07697218
episode_629,c_10,c_12,c_2,m_2,0.9794,0.062177714
episode_630,c_12,c_9,c_10,c_3,0.9793,0.06395657
episode_631,m_3,c_6,c_3,c_7,0.8702,0.39475486
episode_632,c_12,c_11,c_5,m_3,0.9781,0.06492816
episode_633,c_7,c_12,m_1,c_9,0.9737,0.0859404
episode_634,c_8,c_10,c_10,m_3,0.9799,0.060157992
episode_635,c_4,c_3,m_3,c_12,0.9823,0.05980154
episode_636,c_4,c_1,c_8,c_1,0.9787,0.06063007
episode_637,c_2,c_2,c_7,c_5,0.9801,0.058144484
episode_638,c_7,c_10,m_2,s,0.971,0.09555639
episode_638,c_7,c_10,m_2,s,0.9716,0.093426354
episode_639,c_5,c_11,c_11,c_4,0.9799,0.06249333
episode_639,c_5,c_11,c_11,c_4,0.9794,0.06342187
episode_640,c_9,m_3,c_8,c_11,0.9757,0.08278939
episode_641,c_3,c_3,c_10,c_8,0.9781,0.06544271
episode_642,c_12,m_1,m_1,c_11,0.9517,0.17244077
episode_642,c_12,m_1,m_1,c_11,0.9502,0.17835413
episode_643,c_4,c_9,m_1,c_9,0.9738,0.08689149
episode_644,c_9,c_10,c_9,m_3,0.9794,0.06486766
episode_645,c_2,m_1,c_11,c_8,0.9672,0.10971081
episode_646,c_11,c_1,s,-,0.9765,0.07349411
episode_646,c_11,c_1,s,-,0.9761,0.0747213
episode_647,c_6,c_7,c_2,c_5,0.9801,0.060828656
episode_648,c_1,c_3,s,-,0.9777,0.07301677
episode_649,c_6,c_9,c_6,c_6,0.9804,0.06248582
episode_650,c_9,c_2,c_1,m_2,0.9787,0.064974435
episode_651,c_2,c_1,c_12,m_3,0.9799,0.060158882
episode_652,c_5,c_3,c_12,s,0.98,0.06164016
episode_653,c_12,c_7,c_5,m_2,0.979,0.06500361
episode_654,c_4,c_3,m_3,c_12,0.9823,0.05980154
episode_655,c_9,c_9,c_12,c_7,0.9811,0.06026005
episode_656,c_6,c_8,c_7,c_2,0.9793,0.06330469
episode_657,c_1,m_3,s,-,0.9409,0.21255435
episode_657,c_1,m_3,s,-,0.9436,0.20352252
episode_658,c_1,m_2,c_5,m_3,0.9639,0.12131953
episode_659,c_3,m_3,m_3,c_2,0.8396,0.6496077
episode_660,c_3,m_3,m_3,c_2,0.8396,0.6496077
episode_661,c_1,c_8,c_12,c_12,0.9812,0.057874203
episode_662,c_11,c_10,m_3,c_9,0.9756,0.0835916
episode_663,c_2,c_1,c_4,s,0.9814,0.058668047
episode_664,c_8,c_1,s,-,0.9768,0.07422112
episode_665,c_12,c_3,c_5,c_7,0.9801,0.060150582
episode_666,c_3,c_10,c_10,c_10,0.9782,0.06410378
episode_667,c_1,c_1,m_2,c_8,0.9701,0.09634421
episode_668,c_9,c_12,c_9,c_11,0.9796,0.061194938
episode_669,m_3,c_3,s,-,0.8416,0.50169194
episode_670,c_2,c_6,s,-,0.9767,0.073884875
episode_671,c_5,m_3,c_1,c_3,0.9687,0.106106915
episode_672,c_9,m_3,m_3,c_6,0.8478,0.63048846
episode_673,c_3,c_7,c_7,c_4,0.9805,0.06426619
episode_674,c_3,c_8,c_3,c_2,0.9795,0.06370527
episode_675,c_11,c_6,m_2,c_2,0.9777,0.07322775
episode_676,c_5,c_3,c_9,c_8,0.981,0.06140659
episode_677,c_3,c_7,c_7,c_4,0.9805,0.06426619
episode_678,c_4,c_3,m_1,m_2,0.974,0.084995
episode_679,c_9,c_7,c_3,c_7,0.9796,0.062085755
episode_680,c_3,c_4,c_4,c_3,0.9798,0.06309718
episode_681,c_5,c_8,c_11,c_9,0.9794,0.06671521
episode_682,c_3,c_8,c_7,c_8,0.9788,0.066356145
episode_683,c_5,c_4,m_3,c_6,0.9749,0.08396084
episode_684,c_11,c_3,s,-,0.9778,0.07363431
episode_684,c_11,c_3,s,-,0.9773,0.0714851
episode_684,c_11,c_3,s,-,0.9769,0.073035516
episode_685,c_1,s,-,-,0.9595,0.14239001
episode_685,c_1,s,-,-,0.9589,0.14358625
episode_685,c_1,s,-,-,0.9575,0.14356542
episode_686,c_11,c_6,c_9,c_12,0.9798,0.065864675
episode_687,c_4,c_11,m_2,m_1,0.9746,0.082529165
episode_688,c_1,c_5,c_6,c_12,0.9808,0.058073062
episode_689,c_10,c_11,s,-,0.9781,0.07259606
episode_690,c_9,c_7,s,-,0.9772,0.07468819
episode_690,c_9,c_7,s,-,0.9766,0.07252472
episode_691,c_2,c_8,m_2,c_3,0.9752,0.083650775
episode_692,c_9,c_9,c_1,s,0.9772,0.07091956
episode_693,c_8,m_3,c_11,c_6,0.9728,0.09606303
episode_694,c_3,c_10,c_9,c_12,0.9804,0.059277378
episode_695,c_8,c_7,c_8,c_6,0.981,0.05752121
episode_696,m_2,c_3,c_10,c_10,0.9507,0.16715409
episode_697,m_2,c_1,c_1,c_2,0.951,0.16380313
episode_698,c_4,c_5,m_2,m_2,0.974,0.0857121
episode_699,c_3,c_12,c_3,m_2,0.9803,0.06140925
episode_700,c_12,c_2,c_3,m_3,0.9796,0.062112886
episode_701,c_12,c_12,c_8,c_5,0.9797,0.06227005
episode_702,c_10,m_2,c_4,s,0.9627,0.12089192
episode_703,c_5,c_4,m_2,m_2,0.9722,0.09267263
episode_704,c_10,c_11,c_4,c_1,0.9801,0.060474455
episode_705,c_4,c_11,m_2,c_12,0.9764,0.07697218
episode_706,c_9,c_9,c_1,s,0.9772,0.07091956
episode_707,c_3,c_9,m_2,m_3,0.9779,0.06940713
episode_708,c_8,c_5,c_8,m_2,0.9796,0.061283473
episode_709,c_6,m_1,c_11,c_6,0.9685,0.10694797
episode_710,c_6,c_7,c_9,c_8,0.9794,0.06207581
episode_711,c_7,c_7,c_11,c_7,0.9807,0.058204252
episode_712,c_11,c_1,c_11,c_5,0.98,0.060737755
episode_713,c_3,c_7,c_7,c_4,0.9805,0.06426619
episode_714,c_1,m_1,c_8,m_3,0.9683,0.10915587
episode_715,c_4,c_5,m_2,m_2,0.974,0.0857121
episode_716,c_3,c_8,m_1,c_1,0.9735,0.08908311
episode_717,c_2,c_6,c_1,c_12,0.9796,0.061782535
episode_718,c_2,c_9,c_10,c_6,0.9805,0.063365474
episode_719,c_6,c_5,m_1,c_5,0.9724,0.088333905
episode_720,c_11,c_6,c_11,c_6,0.9803,0.060684875
episode_721,c_11,c_10,s,-,0.9768,0.07346976
episode_722,c_6,c_7,c_8,c_10,0.979,0.06888179
episode_723,c_1,m_2,c_7,s,0.9638,0.11727742
episode_724,c_8,c_2,c_4,c_6,0.9809,0.062451743
episode_725,c_12,c_12,c_10,c_5,0.9798,0.06083372
episode_726,c_3,c_1,m_2,c_6,0.9718,0.09177592
episode_727,c_5,c_9,c_3,c_11,0.9785,0.06704426
episode_728,c_9,c_1,c_3,c_1,0.9788,0.06505774
episode_729,c_2,c_9,c_1,c_1,0.9804,0.061734635
episode_730,c_4,c_5,c_2,c_11,0.9808,0.058655992
episode_731,c_2,c_1,c_10,c_8,0.9818,0.059517503
episode_732,c_5,c_9,s,-,0.9775,0.07472326
episode_732,c_5,c_9,s,-,0.9769,0.07257775
episode_733,c_10,c_1,m_2,m_3,0.9705,0.09863876
episode_734,c_11,c_9,c_2,c_11,0.9801,0.05990994
episode_735,c_10,c_5,c_5,c_6,0.9793,0.064156175
episode_736,c_12,c_5,c_8,c_4,0.9788,0.06616931
episode_737,c_3,c_3,c_6,m_1,0.9788,0.06443244
episode_738,c_7,c_2,m_2,c_1,0.9732,0.08803502
episode_739,c_3,c_2,m_2,m_1,0.9743,0.0849281
episode_740,c_10,c_12,c_12,c_3,0.9806,0.060021568
episode_741,c_8,m_2,c_7,m_2,0.968,0.11066814
episode_742,c_6,c_2,c_2,c_11,0.9797,0.062134627
episode_743,c_6,c_1,m_2,c_8,0.9716,0.09358602
episode_744,c_2,m_2,s,-,0.9553,0.15493575
episode_744,c_2,m_2,s,-,0.9533,0.16394566
episode_744,c_2,m_2,s,-,0.9555,0.15514562
episode_745,c_7,c_4,c_9,c_1,0.9817,0.057408355
episode_746,c_12,c_7,c_2,c_1,0.9803,0.06240726
episode_747,c_11,m_1,c_4,c_1,0.9682,0.107014544
episode_748,c_1,c_2,m_1,c_1,0.9728,0.088583834
episode_749,c_12,c_12,c_3,c_5,0.9805,0.059883557
episode_750,c_5,c_2,c_1,c_6,0.9803,0.061426476
episode_751,c_11,c_1,c_11,c_5,0.98,0.060737755
episode_752,c_5,c_10,c_9,s,0.977,0.07355673
episode_753,c_5,c_5,c_2,c_6,0.9802,0.061388023
episode_754,c_9,c_1,c_11,m_3,0.9803,0.0629059
episode_755,c_1,c_3,s,-,0.9777,0.07301677
episode_756,c_6,c_10,c_11,c_10,0.98,0.05959221
episode_757,m_3,m_1,c_1,m_3,0.555,1.3086894
episode_758,c_4,c_1,m_2,c_4,0.9687,0.09814972
episode_759,c_10,c_9,c_10,c_6,0.9806,0.059417065
episode_760,c_1,c_11,c_2,c_1,0.9808,0.05980442
episode_761,c_4,c_8,m_3,s,0.9762,0.07317318
episode_762,c_8,c_9,m_1,m_2,0.9734,0.08434257
episode_763,c_1,c_9,c_9,c_4,0.9808,0.060242485
episode_763,c_1,c_9,c_9,c_4,0.9793,0.06423683
episode_764,c_5,c_8,m_1,c_4,0.9719,0.08974763
episode_765,c_2,m_2,c_10,s,0.9662,0.10963265
episode_766,c_3,m_2,m_3,m_3,0.9422,0.22276781
episode_767,c_7,c_3,c_5,c_10,0.9806,0.059810404
episode_768,c_3,c_12,c_4,c_12,0.9811,0.06053091
episode_769,c_1,m_3,c_11,c_2,0.9594,0.13460115
episode_770,c_6,c_12,c_9,c_1,0.9798,0.06302775
episode_771,c_8,m_1,c_3,c_2,0.9682,0.10783623
episode_772,c_11,c_10,c_4,m_1,0.981,0.061398398
episode_773,c_5,c_10,c_9,c_6,0.9811,0.061628632
episode_774,c_12,c_7,c_2,c_3,0.979,0.0656665
episode_775,c_3,c_4,c_4,m_2,0.9798,0.062020652
episode_776,c_4,c_5,m_2,m_2,0.974,0.0857121
episode_777,c_2,m_2,s,-,0.9553,0.15493575
episode_777,c_2,m_2,s,-,0.9533,0.16394566
episode_777,c_2,m_2,s,-,0.9555,0.15514562
episode_778,c_10,m_1,c_7,c_12,0.9663,0.114755675
episode_779,c_7,c_4,c_11,c_8,0.9808,0.060152236
episode_780,c_11,m_2,c_1,c_7,0.9654,0.11492829
episode_781,c_3,c_8,s,-,0.9759,0.0765859
episode_782,m_3,c_10,c_5,s,0.8736,0.38806865
episode_782,m_3,c_10,c_5,s,0.8445,0.49697664
episode_783,c_3,c_10,c_10,c_10,0.9782,0.06410378
episode_784,c_6,c_12,c_7,c_12,0.9791,0.06346655
episode_785,c_7,c_2,c_2,c_3,0.9813,0.059383545
episode_786,c_2,m_1,c_1,c_10,0.9665,0.109680094
episode_787,m_3,c_4,c_9,s,0.8461,0.48838153
episode_788,c_12,c_6,s,-,0.9772,0.074119575
episode_788,c_12,c_6,s,-,0.9777,0.07299524
episode_788,c_12,c_6,s,-,0.9768,0.07466102
episode_789,c_6,c_6,c_9,c_9,0.9803,0.062742464
episode_790,c_10,c_7,c_11,c_10,0.9806,0.057485346
episode_791,c_12,c_5,c_9,s,0.9782,0.067002796
episode_792,c_8,m_2,c_7,c_4,0.9682,0.11260372
episode_793,c_6,c_4,c_5,c_1,0.9801,0.061089486
episode_794,c_2,m_2,c_6,c_6,0.9679,0.10591524
episode_795,c_12,m_1,c_9,c_4,0.9685,0.10539734
episode_796,c_1,c_5,c_12,c_6,0.9813,0.057423465
episode_797,c_9,c_7,c_12,c_12,0.9799,0.06252149
episode_798,m_2,c_3,c_11,c_3,0.9524,0.15961227
episode_799,c_8,m_3,c_10,c_5,0.9672,0.10918498
episode_800,c_12,c_3,c_6,c_6,0.9783,0.066199
episode_801,c_10,c_9,s,-,0.9765,0.07581689
episode_802,c_2,c_5,s,-,0.9766,0.07001902
episode_803,c_6,c_3,c_5,c_4,0.9792,0.06061587
episode_804,c_7,m_3,c_5,c_7,0.9544,0.1534283
episode_805,c_3,m_1,m_3,c_6,0.9592,0.1551915
episode_806,c_11,c_10,c_4,m_1,0.981,0.061398398
episode_807,c_10,c_9,c_7,c_8,0.982,0.05795083
episode_808,m_3,c_4,c_8,c_12,0.8676,0.3927016
episode_809,c_10,c_12,c_12,c_3,0.9806,0.060021568
episode_810,c_5,c_12,m_3,c_4,0.9815,0.0599214
episode_811,c_12,c_3,c_5,c_7,0.9801,0.060150582
episode_812,c_2,c_2,c_4,c_1,0.9799,0.06321443
episode_813,c_5,c_9,c_3,c_4,0.9809,0.06179001
episode_814,c_4,m_1,c_2,c_4,0.9678,0.10992761
episode_815,c_6,c_3,c_2,c_1,0.9787,0.064169265
episode_816,c_9,c_7,c_9,c_11,0.9804,0.06071868
episode_817,m_3,c_3,s,-,0.8416,0.50169194
episode_818,c_10,m_2,c_1,c_7,0.9626,0.124763004
episode_819,c_2,c_7,c_5,c_7,0.9803,0.0613379
episode_820,c_2,c_3,s,-,0.9777,0.0715079
episode_821,c_12,c_2,c_7,s,0.9787,0.065571
episode_822,c_2,m_3,c_10,c_9,0.9698,0.098634884
episode_823,c_4,c_8,c_9,c_1,0.9788,0.06391288
