EPISODE_NUMBER,LAYER_1,LAYER_2,LAYER_3,LAYER_4,ACCURACY,LOSS
episode_2384,c_12,c_6,c_10,c_7,0.7515,0.77251222
episode_2385,m_1,m_3,m_3,m_1,0.357,1.8309045143
episode_2386,m_3,c_10,m_1,c_1,0.6459,1.0316193954
episode_2387,c_2,c_9,c_7,c_5,0.7058,0.9097223036
episode_2388,c_10,c_5,c_11,s,0.6996,0.88818095
episode_2389,c_5,c_3,s,-,0.6937,0.9099301044
episode_2390,c_12,c_6,c_10,c_11,0.7473,0.7595412874
episode_2391,c_12,c_11,m_1,c_7,0.7628,0.7701472992
episode_2392,c_1,c_3,c_10,c_9,0.7271,0.8157912557
episode_2393,m_2,c_12,c_4,c_2,0.6981,0.8806541447
episode_2394,c_2,c_7,c_6,s,0.6974,0.9136303868
episode_2395,c_12,s,-,-,0.6803,0.9452649376
episode_2396,c_5,c_6,m_1,c_11,0.7167,0.8643498926
episode_2397,m_2,c_6,c_10,c_3,0.743,0.8355306257
episode_2398,c_5,m_1,c_12,m_3,0.7309,0.7751178035
episode_2399,c_11,c_7,c_11,c_1,0.7385,0.7971533992
episode_2400,m_1,c_10,c_8,c_6,0.7106,0.8650233156
episode_2401,c_4,c_3,c_9,c_8,0.7255,0.8270142225
episode_2402,c_12,c_4,c_8,c_9,0.7251,0.8603600061
episode_2403,c_12,c_6,s,-,0.7254,0.8520607018
episode_2403,c_12,c_6,s,-,0.7137,0.8401800577
episode_2403,c_12,c_6,s,-,0.7285,0.8010381582
episode_2404,m_1,c_12,c_12,c_3,0.7071,0.8865625165
episode_2405,m_2,c_10,c_2,c_11,0.6779,1.2550937826
episode_2406,m_1,c_6,c_11,s,0.7125,0.8453824457
episode_2407,c_10,c_8,s,-,0.7032,0.8837760386
episode_2408,c_11,c_1,c_8,c_9,0.7376,0.7845848212
episode_2409,m_1,c_5,c_10,c_8,0.6939,0.941763447
episode_2410,c_12,c_3,c_12,s,0.7266,0.822058177
episode_2411,c_12,c_5,c_11,c_11,0.7468,0.7420657883
episode_2412,c_2,c_2,c_8,c_11,0.7279,0.7983286761
episode_2413,m_2,c_10,c_11,s,0.7068,0.863735498
episode_2414,c_8,c_9,c_11,c_7,0.748,0.7608450814
episode_2415,c_7,m_2,c_11,c_1,0.7457,0.7556246976
episode_2416,c_7,c_5,c_8,c_1,0.7362,0.8072495111
episode_2417,c_1,c_1,s,-,0.6789,0.9465755681
episode_2418,c_12,c_6,c_7,c_11,0.7451,0.8133907712
episode_2419,c_12,c_9,c_8,c_11,0.7247,0.8649007402
episode_2420,c_3,c_4,s,-,0.702,0.8667628729
episode_2420,c_3,c_4,s,-,0.6763,0.9493582614
episode_2421,c_4,c_12,c_6,c_4,0.7457,0.7643044722
episode_2422,m_1,c_6,s,-,0.6676,0.9583736851
episode_2423,c_2,c_5,c_5,c_12,0.7309,0.8242399105
episode_2424,c_6,c_6,s,-,0.7215,0.8503267924
episode_2425,c_7,c_10,c_10,c_6,0.7198,0.8242304404
episode_2426,c_8,c_7,c_11,c_10,0.7364,0.78082687
episode_2427,c_1,c_1,c_8,c_2,0.7309,0.8021353765
episode_2428,c_1,c_6,m_3,c_1,0.7403,0.77105503
episode_2429,c_1,c_3,c_12,m_3,0.7405,0.7658633577
episode_2430,m_2,m_3,c_8,c_1,0.5563,1.2467296303
episode_2431,c_3,m_2,c_4,c_11,0.738,0.8002433578
episode_2432,c_3,c_8,c_11,c_8,0.7374,0.7957927864
episode_2433,c_12,c_10,c_12,c_10,0.7361,0.8070287805
episode_2434,c_5,c_6,m_3,c_12,0.7532,0.712043878
episode_2435,c_1,c_9,c_8,c_11,0.709,0.8491619081
episode_2436,m_1,c_6,c_11,c_2,0.7151,0.871541153
episode_2437,c_12,c_1,c_11,c_11,0.7561,0.7230064095
episode_2438,c_6,c_8,c_3,c_8,0.7115,0.8224951094
episode_2439,c_12,c_2,c_11,s,0.7408,0.7927882462
episode_2440,c_12,c_8,c_11,c_1,0.7372,0.7865124556
episode_2441,c_1,m_3,c_5,m_1,0.6938,0.8729993986
episode_2442,m_1,c_6,c_11,c_11,0.6863,0.9171446157
episode_2443,c_7,c_11,c_12,m_2,0.7471,0.7440557046
episode_2444,c_11,c_5,c_11,s,0.7099,0.8691023866
episode_2445,c_10,c_6,c_8,c_5,0.7015,0.8783873516
episode_2446,c_7,s,-,-,0.6715,0.9897862665
episode_2447,c_11,s,-,-,0.6841,0.9466346931
episode_2447,c_11,s,-,-,0.7083,0.8567868416
episode_2448,c_12,c_8,c_5,c_11,0.6934,0.9844481815
episode_2449,m_2,c_8,c_9,c_10,0.7051,0.9179179337
episode_2450,c_12,c_12,m_2,m_2,0.7476,0.7499986911
episode_2451,c_3,m_1,m_3,c_6,0.7122,0.8533174119
episode_2452,c_5,c_3,c_11,c_11,0.7008,0.9630703952
episode_2453,c_12,c_10,c_9,c_1,0.7095,0.8648629939
episode_2454,c_7,m_3,c_2,c_12,0.7652,0.7079807596
episode_2455,c_11,c_2,c_4,m_1,0.7082,0.8530700844
episode_2456,c_10,m_3,c_12,c_11,0.7837,0.6468705235
episode_2457,c_9,c_1,c_6,c_4,0.7374,0.7993808949
episode_2458,c_1,c_1,c_1,c_11,0.6748,0.9394245276
episode_2459,c_9,c_6,c_11,c_3,0.763,0.7549583064
episode_2460,c_11,c_6,c_11,c_9,0.7333,0.8379367461
episode_2461,c_1,c_6,c_8,c_2,0.7309,0.8000720238
episode_2462,c_7,m_2,c_5,c_11,0.7254,0.8050577722
episode_2463,s,-,-,-,0.6474,1.0799983957
episode_2464,c_6,c_12,c_11,m_2,0.7555,0.7258271568
episode_2465,m_3,c_2,c_11,c_5,0.6628,1.0002034376
episode_2466,c_12,c_7,c_6,c_8,0.7383,0.7655420391
episode_2467,s,-,-,-,0.6474,1.0799983957
episode_2468,c_2,c_6,s,-,0.6846,0.9086027359
episode_2469,c_9,c_2,c_5,c_11,0.7153,0.8339417274
episode_2470,c_12,c_9,c_11,c_8,0.7589,0.7044318341
episode_2471,c_11,m_3,c_9,c_12,0.8017,0.6513834176
episode_2472,c_1,c_9,c_11,c_11,0.7383,0.7944080489
episode_2473,s,-,-,-,0.6474,1.0799983957
episode_2474,c_12,c_12,c_11,c_2,0.7555,0.7885857163
episode_2475,c_8,m_3,m_2,c_1,0.7255,0.8175252308
episode_2476,m_2,c_6,m_1,m_2,0.6614,0.9950043951
episode_2477,c_8,m_3,c_11,c_3,0.7463,0.7375707331
episode_2478,c_12,c_2,c_11,c_2,0.7267,0.8307603881
episode_2479,c_2,c_8,s,-,0.6823,0.9128388451
episode_2480,c_12,c_8,c_7,c_12,0.7557,0.7616152932
episode_2481,c_12,c_9,c_11,c_7,0.7352,0.849056285
episode_2482,c_9,m_3,c_9,c_5,0.7118,0.8390860456
episode_2483,c_2,m_3,m_2,c_4,0.6864,0.8963283021
episode_2484,c_12,c_6,c_11,c_4,0.749,0.7713468674
episode_2485,c_4,m_1,c_1,m_2,0.7156,0.8507623535
episode_2486,c_12,c_3,c_11,c_4,0.7246,0.8358276407
episode_2487,m_3,c_6,c_11,c_11,0.6822,0.9552001689
episode_2488,c_12,c_3,c_9,c_11,0.7433,0.774193165
episode_2489,m_3,m_2,c_2,c_7,0.6223,1.074058366
episode_2490,c_11,c_6,c_9,c_12,0.7554,0.730288495
episode_2491,s,-,-,-,0.6474,1.0799983957
episode_2492,c_7,c_4,c_7,c_2,0.6918,0.8850962859
episode_2493,c_6,c_2,m_3,c_11,0.7511,0.7225941746
episode_2494,c_6,m_3,c_1,c_11,0.7629,0.7030344213
episode_2495,c_12,c_3,c_4,m_1,0.7459,0.7437211782
episode_2496,s,-,-,-,0.6474,1.0799983957
episode_2497,c_6,c_2,c_9,c_11,0.7554,0.7423300417
episode_2498,m_2,c_6,c_11,m_3,0.6814,0.9120131868
episode_2499,s,-,-,-,0.6474,1.0799983957
episode_2500,m_3,c_8,c_7,c_12,0.7074,0.9062537381
episode_2501,c_9,c_11,c_8,c_7,0.7506,0.7688327358
episode_2502,m_3,c_6,c_4,m_2,0.646,1.0019859169
episode_2503,m_3,c_8,c_7,c_11,0.6959,0.8955535677
episode_2504,c_12,c_2,c_1,c_12,0.7277,0.7971451799
episode_2505,c_3,s,-,-,0.6339,1.0388853609
episode_2505,c_3,s,-,-,0.6919,0.9615441473
episode_2506,c_5,c_6,c_12,c_11,0.7212,0.84781492
episode_2507,c_5,m_2,c_2,c_7,0.677,0.9405006981
episode_2508,c_7,m_3,c_1,m_2,0.6849,0.9026734231
episode_2509,m_3,c_6,c_5,c_1,0.6725,0.9696752726
episode_2510,s,-,-,-,0.6474,1.0799983957
episode_2511,c_7,c_10,c_7,c_4,0.7286,0.8078176023
episode_2512,c_12,c_9,m_3,m_2,0.7739,0.6706581422
episode_2513,c_5,c_3,c_9,c_11,0.7534,0.7649096502
episode_2514,c_9,c_6,c_2,m_1,0.6901,0.9040086755
episode_2515,c_7,c_5,c_5,c_12,0.7413,0.7907051392
episode_2516,s,-,-,-,0.6474,1.0799983957
episode_2517,c_12,c_6,c_11,c_8,0.7223,0.8965900209
episode_2518,c_12,s,-,-,0.6803,0.9452649376
episode_2519,c_5,c_6,c_7,c_8,0.7305,0.7942191835
episode_2520,c_12,c_11,c_11,s,0.7414,0.8021955759
episode_2521,c_11,c_6,c_11,c_3,0.7326,0.7734361412
episode_2522,m_3,c_6,c_9,c_10,0.6982,0.9235703041
episode_2523,c_10,m_3,c_11,c_11,0.7566,0.7184973909
episode_2524,c_11,c_12,m_1,m_1,0.7294,0.7796844081
episode_2525,m_2,c_9,c_4,c_12,0.6889,0.9684756875
episode_2526,c_6,c_9,c_11,c_4,0.7329,0.8115694876
episode_2527,m_2,s,-,-,0.6593,0.994035325
episode_2527,m_2,s,-,-,0.6803,0.9349732291
episode_2528,m_1,c_6,c_2,c_2,0.6914,0.9146997476
episode_2529,c_12,c_6,c_11,c_3,0.7654,0.7563955436
episode_2530,s,-,-,-,0.6474,1.0799983957
episode_2531,c_1,c_1,c_7,m_1,0.7096,0.8290897916
episode_2532,m_2,c_9,c_4,c_11,0.7252,0.8232490452
episode_2533,m_2,c_9,c_12,c_12,0.7139,0.9541019833
episode_2534,c_5,c_6,s,-,0.7098,0.8686328838
episode_2535,c_12,c_8,c_1,c_2,0.7352,0.7778076214
episode_2536,c_12,c_12,c_11,m_1,0.7671,0.6968219022
episode_2537,c_12,c_9,c_7,c_11,0.7379,0.7949497082
episode_2538,c_4,c_11,c_3,c_7,0.719,0.8640116971
episode_2539,c_9,c_12,c_10,s,0.75,0.7537390327
episode_2540,c_4,c_6,c_11,c_10,0.734,0.7764494052
episode_2541,c_2,c_6,c_11,m_3,0.7489,0.751847649
episode_2542,c_12,c_10,c_5,c_4,0.7225,0.8188147966
episode_2543,c_7,c_6,c_6,c_11,0.7109,1.0385272829
episode_2544,m_1,c_6,c_9,c_11,0.7143,0.8723742456
episode_2545,c_8,c_1,s,-,0.6837,0.9234298874
episode_2546,c_4,s,-,-,0.671,0.9666766644
episode_2546,c_4,s,-,-,0.6674,0.982574985
episode_2546,c_4,s,-,-,0.6725,0.976548843
episode_2547,m_1,c_7,c_7,c_12,0.7187,0.9887020362
episode_2548,c_4,c_10,c_11,s,0.7201,0.8214844311
episode_2549,s,-,-,-,0.6474,1.0799983957
episode_2550,c_6,c_7,c_8,m_3,0.7537,0.7220953818
episode_2551,c_12,c_3,c_11,c_12,0.7348,0.8147078966
episode_2552,m_3,c_3,c_11,c_7,0.711,0.8704770871
episode_2553,c_4,c_6,c_12,c_2,0.6494,1.2353315758
episode_2554,c_12,c_1,c_2,c_11,0.7168,0.8293543716
episode_2555,c_12,c_12,c_6,c_2,0.7502,0.759742583
episode_2556,c_12,m_1,c_2,m_2,0.7006,0.8714013169
episode_2557,c_2,c_8,c_11,c_3,0.7055,0.9049764173
episode_2558,m_2,c_5,c_8,s,0.7036,0.8665315152
episode_2559,s,-,-,-,0.6474,1.0799983957
episode_2560,c_10,c_12,c_3,c_3,0.7648,0.6999323261
episode_2561,c_3,c_11,c_11,c_8,0.7638,0.722998592
episode_2562,c_7,c_10,c_8,c_11,0.7499,0.7388471972
episode_2563,c_5,s,-,-,0.688,0.9237128208
episode_2564,c_12,c_6,c_10,m_2,0.7247,0.8662005733
episode_2565,c_12,c_1,m_1,c_6,0.7083,0.8490052794
episode_2566,c_2,c_6,m_2,c_11,0.7154,0.8242187801
episode_2567,c_11,c_9,c_9,c_3,0.7466,0.7651206318
episode_2568,c_11,c_12,c_3,c_10,0.7425,0.7618796102
episode_2569,m_1,c_6,c_11,m_3,0.7216,0.812127835
episode_2570,c_12,c_5,c_11,c_7,0.7361,0.8199270328
episode_2571,m_3,c_12,c_9,c_2,0.7152,0.8651049308
episode_2572,c_12,c_6,c_11,m_1,0.6722,0.9820093615
episode_2573,c_12,c_8,c_11,m_3,0.7262,0.8162228987
episode_2574,c_5,c_1,c_11,s,0.6817,0.9056522537
episode_2575,c_11,c_5,c_4,c_4,0.6891,0.9183885003
episode_2576,c_4,m_2,c_3,c_11,0.7602,0.7406440166
episode_2577,c_1,c_6,c_11,c_12,0.773,0.7053423431
episode_2578,c_8,c_6,c_11,c_1,0.7195,0.8423935077
episode_2579,c_4,m_1,c_10,c_5,0.7137,0.8567701284
episode_2580,c_12,s,-,-,0.6803,0.9452649376
episode_2581,c_12,c_9,c_7,c_6,0.7177,0.8349667343
episode_2582,c_12,c_2,c_9,c_1,0.7524,0.7401945615
episode_2583,m_2,c_6,c_3,m_1,0.7269,0.7970760589
episode_2584,c_3,c_6,m_3,c_6,0.7597,0.7127574295
episode_2585,c_6,c_10,c_7,c_11,0.7121,0.8419986904
episode_2586,c_7,c_11,c_4,c_3,0.7289,0.8104832107
episode_2587,c_12,c_6,c_2,m_1,0.7202,0.8230822627
episode_2588,c_6,c_9,c_4,m_2,0.7077,0.8494519869
episode_2589,c_2,c_11,c_4,c_4,0.7089,0.8437333787
episode_2590,s,-,-,-,0.6474,1.0799983957
episode_2591,c_5,s,-,-,0.688,0.9237128208
episode_2592,m_2,c_2,m_3,c_11,0.6595,0.9860854893
episode_2593,c_9,s,-,-,0.6974,0.8855017164
episode_2594,c_8,c_12,s,-,0.7119,0.8522771147
episode_2595,c_12,c_6,c_11,c_10,0.7446,0.7679170862
episode_2596,m_3,c_4,c_7,m_3,0.6828,0.9173207869
episode_2597,c_10,m_3,c_12,c_12,0.7967,0.6230050726
episode_2598,c_10,c_2,m_3,c_7,0.7335,0.7720882408
episode_2599,c_7,m_3,m_1,c_11,0.7281,0.8069363499
episode_2600,c_12,c_6,c_11,c_11,0.754,0.7476273718
episode_2601,c_8,c_7,m_3,c_9,0.7511,0.7263044244
episode_2602,c_11,c_12,c_7,c_11,0.7224,0.838014284
episode_2603,c_3,c_6,c_6,c_7,0.7225,0.8609024318
episode_2604,m_2,c_6,s,-,0.6567,0.9775770565
episode_2605,c_3,c_6,c_11,s,0.7202,0.837331713
episode_2606,c_3,c_6,c_11,c_9,0.7399,0.7971139629
episode_2607,c_7,c_1,c_9,c_5,0.7408,0.7856859858
episode_2608,s,-,-,-,0.6474,1.0799983957
episode_2609,c_9,c_6,c_11,c_9,0.7576,0.730743136
episode_2610,c_5,c_6,c_2,c_3,0.7216,0.8514500616
episode_2611,c_12,c_6,m_1,c_6,0.7529,0.7578123631
episode_2612,c_2,c_6,s,-,0.6846,0.9086027359
episode_2613,c_12,c_11,m_3,c_11,0.7826,0.6704379758
episode_2614,c_12,c_6,m_2,m_3,0.7548,0.7268474554
episode_2615,c_12,c_6,c_11,c_7,0.7363,0.8411801829
episode_2616,c_9,c_7,c_7,c_2,0.725,0.8405429071
episode_2617,c_12,m_3,c_11,c_6,0.7371,0.7976881624
episode_2618,c_5,c_6,c_5,c_11,0.7115,0.8369243018
episode_2619,c_12,c_3,c_11,c_11,0.7325,0.8233509669
episode_2620,c_5,c_4,c_8,c_7,0.7249,0.8085498601
episode_2621,c_3,c_4,c_11,c_4,0.7041,0.8602331339
episode_2622,c_12,c_4,c_11,c_6,0.7645,0.7276630066
episode_2623,c_12,c_8,c_2,c_9,0.7398,0.794921066
episode_2624,c_12,m_2,c_4,c_11,0.7809,0.6612478447
episode_2625,c_12,c_10,m_2,m_2,0.7446,0.7762510098
episode_2626,c_5,c_3,m_3,c_4,0.6873,0.8856855885
episode_2627,c_6,c_8,c_6,m_3,0.7492,0.7530864941
episode_2628,m_2,m_3,c_11,c_4,0.608,1.1095185843
episode_2629,c_6,m_1,c_8,c_9,0.7368,0.8258519256
episode_2630,c_5,c_6,c_11,c_11,0.7117,0.8576987723
episode_2631,c_1,c_9,c_4,c_11,0.7199,0.8349597565
episode_2632,s,-,-,-,0.6474,1.0799983957
episode_2633,c_8,c_1,m_3,m_2,0.7105,0.8422296712
episode_2634,c_10,c_1,c_6,c_5,0.7503,0.7781937556
episode_2635,c_12,c_2,m_1,c_11,0.7504,0.8077268435
episode_2636,s,-,-,-,0.6474,1.0799983957
episode_2637,c_12,m_3,c_11,c_11,0.7937,0.6693723203
episode_2638,s,-,-,-,0.6474,1.0799983957
episode_2639,c_3,c_5,c_12,s,0.7267,0.8232967585
episode_2640,c_11,c_7,c_11,c_12,0.7318,0.8020027412
episode_2641,c_3,c_1,c_1,c_11,0.7065,0.8875120296
episode_2642,c_1,c_9,c_10,c_11,0.7428,0.7809909042
episode_2643,s,-,-,-,0.6474,1.0799983957
episode_2644,c_7,c_7,c_7,c_2,0.6966,0.9388895988
episode_2645,c_12,c_5,c_11,c_11,0.7468,0.7420657883
episode_2646,c_12,c_10,c_4,c_12,0.7268,0.8261248211
episode_2647,c_2,c_6,c_11,s,0.718,0.8505074768
episode_2648,c_12,c_2,m_3,c_11,0.7209,0.8021160868
episode_2649,s,-,-,-,0.6474,1.0799983957
episode_2650,c_10,c_6,c_2,c_9,0.6974,0.9215304744
episode_2651,c_3,m_1,c_5,m_2,0.6952,0.8807625469
episode_2652,c_12,c_4,c_11,c_9,0.7363,0.7696022815
episode_2653,c_7,c_1,m_1,m_2,0.7136,0.8363039664
episode_2654,s,-,-,-,0.6474,1.0799983957
episode_2655,c_5,c_8,c_11,s,0.6991,0.9159178963
episode_2656,m_3,m_2,c_8,c_11,0.6026,1.1115256748
episode_2657,m_2,c_4,c_9,c_9,0.695,0.9455763699
episode_2658,c_5,c_1,c_8,c_5,0.7355,0.8089284887
episode_2659,m_3,c_10,c_7,c_11,0.6734,0.9975276401
episode_2660,m_2,c_11,c_11,c_11,0.7139,0.9832721837
episode_2661,c_12,c_1,c_4,c_3,0.7193,0.8310971159
episode_2662,c_2,c_8,c_6,c_12,0.7303,0.8484150051
episode_2663,m_1,c_11,c_11,c_11,0.7072,0.9199199036
episode_2664,s,-,-,-,0.6474,1.0799983957
episode_2665,c_6,c_4,s,-,0.6731,0.937131893
episode_2665,c_6,c_4,s,-,0.6979,0.9253407131
episode_2665,c_6,c_4,s,-,0.684,0.9104518469
episode_2666,c_1,m_3,m_3,m_3,0.4999,1.4259344013
episode_2667,c_12,c_1,c_2,c_11,0.7168,0.8293543716
episode_2668,m_3,c_8,c_2,m_3,0.6903,0.8972052652
episode_2669,c_3,c_11,s,-,0.7067,0.835648031
episode_2670,s,-,-,-,0.6474,1.0799983957
episode_2671,c_12,c_6,c_11,c_7,0.7363,0.8411801829
episode_2672,c_5,c_10,m_1,m_3,0.7477,0.7390593567
episode_2673,c_12,c_6,c_2,c_12,0.7346,0.7813064032
episode_2674,c_12,c_4,c_8,c_11,0.7039,0.8562679731
episode_2675,c_12,c_5,c_7,m_2,0.7096,0.8550609732
episode_2676,c_7,c_4,c_4,c_11,0.71,0.8728477936
episode_2677,c_11,c_6,c_11,c_7,0.7457,0.7574780304
episode_2678,c_12,m_3,c_10,c_2,0.7732,0.6959596052
episode_2679,c_7,c_9,c_11,c_2,0.7307,0.7960499588
episode_2680,c_4,m_1,c_11,c_5,0.7407,0.7605886271
episode_2681,c_8,c_6,c_11,c_11,0.7233,0.8008054005
episode_2682,c_1,c_1,c_4,m_1,0.7041,0.8582181489
episode_2683,c_2,c_6,c_1,c_2,0.722,0.8338756303
episode_2684,c_12,c_2,c_6,c_3,0.7255,0.7883913971
episode_2685,c_5,c_11,c_11,s,0.7212,0.8258780058
episode_2686,c_9,c_2,c_12,c_7,0.7163,0.8609133736
episode_2687,c_1,m_2,c_11,m_2,0.733,0.7928120807
episode_2688,m_2,c_6,c_11,s,0.7304,0.8016717132
episode_2689,c_10,c_6,c_6,m_2,0.7317,0.790595886
episode_2690,c_12,c_8,c_12,c_11,0.7754,0.7102434163
episode_2691,c_12,s,-,-,0.6803,0.9452649376
episode_2692,c_7,c_12,c_12,c_5,0.7547,0.7422549643
episode_2693,c_10,s,-,-,0.6754,0.9523593212
episode_2693,c_10,s,-,-,0.6805,0.9376375954
episode_2694,c_12,c_5,m_1,c_11,0.7303,0.9340617093
episode_2695,c_6,c_10,s,-,0.6942,0.9108462757
episode_2696,c_2,c_5,c_11,m_3,0.7364,0.7782013943
episode_2697,c_9,c_6,c_7,c_4,0.7272,0.8147662227
episode_2698,c_4,c_6,c_1,m_3,0.7034,0.8555304837
episode_2699,c_4,m_2,c_11,m_3,0.7389,0.7991343936
episode_2700,c_9,c_6,c_8,c_11,0.7499,0.743706292
episode_2701,m_3,s,-,-,0.6918,0.8995718562
episode_2701,m_3,s,-,-,0.6285,1.0551832995
episode_2702,c_12,c_4,c_11,s,0.7293,0.8336851161
episode_2703,m_3,c_9,s,-,0.6836,0.9060898835
episode_2704,c_12,c_8,c_11,c_2,0.7401,0.8347094745
episode_2705,c_10,c_2,c_11,m_2,0.7157,0.8271573708
episode_2706,c_1,c_4,c_11,c_11,0.7264,0.8380868582
episode_2707,c_12,c_6,c_11,c_11,0.754,0.7476273718
episode_2708,c_11,c_5,c_8,c_9,0.7237,0.8378585629
episode_2709,c_9,c_6,c_11,m_3,0.7361,0.7790208174
episode_2710,c_2,c_10,c_3,c_11,0.7323,0.8054511956
episode_2711,c_7,c_5,c_11,s,0.733,0.7874415229
episode_2712,c_4,c_6,c_5,c_9,0.7517,0.7620801869
episode_2713,c_1,c_2,c_11,c_2,0.7374,0.7866352452
episode_2714,c_12,m_2,c_10,c_6,0.7655,0.6948957295
episode_2715,c_10,c_8,c_11,c_2,0.7285,0.8031105815
episode_2716,s,-,-,-,0.6474,1.0799983957
episode_2717,s,-,-,-,0.6474,1.0799983957
episode_2718,c_12,c_6,c_6,c_8,0.7482,0.7718542135
episode_2719,c_7,m_2,m_3,c_10,0.7301,0.8212464971
episode_2720,c_10,c_6,m_2,c_11,0.7526,0.7256976444
episode_2721,m_1,c_8,m_1,c_9,0.6886,0.9179103036
episode_2722,c_5,c_12,c_4,m_2,0.7458,0.7458850599
episode_2723,c_7,c_6,c_10,c_12,0.7323,0.7876203491
episode_2724,c_11,c_11,c_7,m_3,0.7455,0.7757493055
episode_2725,c_11,c_11,c_12,c_11,0.7683,0.7208180703
episode_2726,c_1,m_3,c_2,c_12,0.755,0.7658374013
episode_2727,c_3,c_6,c_4,c_5,0.7051,0.8562052717
episode_2728,c_12,c_6,c_9,m_1,0.752,0.740350785
episode_2729,c_9,c_6,c_11,c_12,0.7614,0.724810333
episode_2730,c_1,m_1,m_3,c_11,0.6929,0.8919938972
episode_2731,c_4,c_3,c_11,c_2,0.7344,0.7770605989
episode_2732,c_8,c_6,c_4,c_6,0.7267,0.8060900431
episode_2733,c_5,s,-,-,0.688,0.9237128208
episode_2734,c_11,c_4,c_4,c_11,0.7213,0.8316627522
episode_2735,c_12,c_12,c_3,c_2,0.76,0.7252140958
episode_2736,c_7,m_2,s,-,0.7107,0.8548866547
episode_2737,s,-,-,-,0.6474,1.0799983957
episode_2738,c_2,c_1,c_9,c_2,0.7167,0.8682242867
episode_2739,c_9,c_6,c_2,c_11,0.7224,0.8366949337
episode_2740,m_2,c_6,c_8,m_2,0.7177,0.8235283181
episode_2741,c_7,c_3,c_2,c_12,0.7412,0.7790979063
episode_2742,c_3,c_4,m_3,c_11,0.7088,0.8313037579
episode_2743,c_12,m_2,c_7,c_3,0.7657,0.7022775727
episode_2744,c_1,c_8,c_8,m_3,0.7387,0.7776280266
episode_2745,c_5,c_5,c_5,c_9,0.7319,0.8367110707
episode_2746,c_6,c_8,c_11,c_10,0.6991,0.9747553972
episode_2747,c_2,m_1,c_10,c_12,0.7397,0.766909127
episode_2748,c_12,c_2,m_2,c_6,0.7344,0.7678967914
episode_2749,c_11,m_2,c_9,c_6,0.7758,0.714660994
episode_2750,c_6,c_6,c_2,c_5,0.7285,0.8285192703
episode_2751,c_12,c_5,c_11,m_1,0.7202,0.8236858306
episode_2752,c_10,c_6,c_3,c_11,0.7081,0.8880887327
episode_2753,c_12,m_1,c_9,c_4,0.7521,0.7299969028
episode_2754,c_5,s,-,-,0.688,0.9237128208
episode_2755,m_1,c_3,c_2,c_6,0.6676,1.0003927217
episode_2756,c_11,c_6,c_11,c_11,0.7334,0.8194419837
episode_2757,c_12,c_9,c_2,s,0.7174,0.8440201002
episode_2758,m_3,m_3,c_11,c_11,0.5898,1.1710147978
episode_2759,c_7,c_1,c_8,c_11,0.7377,0.7986269998
episode_2760,c_7,c_8,c_11,m_3,0.7547,0.7122992301
episode_2761,c_4,c_6,c_2,c_11,0.6903,0.9083655442
episode_2762,c_12,m_1,c_9,m_1,0.7638,0.7031920945
episode_2763,c_11,c_5,c_10,c_6,0.7463,0.7821306964
episode_2764,c_3,c_7,c_12,c_11,0.7373,0.7676519625
episode_2765,m_2,c_1,m_3,c_9,0.6674,0.9933403543
episode_2766,c_10,c_6,c_11,c_11,0.7399,0.7930239989
episode_2767,c_12,c_5,c_11,m_3,0.7514,0.7295328117
episode_2768,c_12,c_8,c_11,c_11,0.7312,0.7861476367
episode_2769,c_11,m_3,c_3,c_11,0.776,0.6858882616
episode_2770,c_12,m_3,c_6,s,0.7647,0.7042038375
episode_2771,s,-,-,-,0.6474,1.0799983957
episode_2772,c_12,m_2,c_11,c_11,0.7749,0.7004509286
episode_2773,m_3,c_4,c_1,c_1,0.6191,1.0938268097
episode_2774,c_5,m_2,c_11,c_4,0.7539,0.745881559
episode_2775,s,-,-,-,0.6474,1.0799983957
episode_2776,s,-,-,-,0.6474,1.0799983957
episode_2777,c_10,c_1,m_1,c_9,0.7295,0.7904708899
episode_2778,c_7,c_8,s,-,0.6977,0.8893148652
episode_2779,m_2,c_6,c_11,c_11,0.7143,0.9062522776
episode_2780,c_12,c_6,c_1,c_10,0.7365,0.8389665432
episode_2781,c_1,c_6,c_2,c_5,0.7258,0.8196608828
episode_2782,m_3,m_3,c_11,c_10,0.605,1.1403962582
episode_2783,c_4,c_7,c_12,c_9,0.7322,0.8028414671
episode_2784,c_9,c_3,c_11,c_11,0.7544,0.7640396062
episode_2785,c_3,c_8,c_5,c_11,0.7053,0.9391375444
episode_2786,m_1,m_2,c_9,c_5,0.6773,0.9218646589
episode_2787,c_8,c_3,c_5,c_11,0.7448,0.7697058742
episode_2788,m_2,c_6,c_10,c_4,0.717,0.8430313459
episode_2789,c_3,m_1,m_3,c_6,0.7122,0.8533174119
episode_2790,c_12,c_6,c_11,c_3,0.7654,0.7563955436
episode_2791,c_3,c_3,c_11,c_10,0.729,0.8184501558
episode_2792,c_4,c_6,c_11,c_11,0.7231,0.8327924378
episode_2793,c_12,s,-,-,0.6803,0.9452649376
episode_2794,c_12,c_6,c_7,c_11,0.7451,0.8133907712
episode_2795,c_1,c_6,c_11,c_12,0.773,0.7053423431
episode_2796,c_12,s,-,-,0.6803,0.9452649376
episode_2797,c_4,m_2,c_12,c_9,0.76,0.7122154769
episode_2798,c_9,c_1,c_4,m_2,0.7077,0.8594907152
